dates I C D F E
138 2020/08/02 26 2109 81874 2170 0
139 2020/08/03 63 2172 84107 2233 0
140 2020/08/04 42 2214 86382 2275 1
141 2020/08/05 30 2244 88687 2305 0
142 2020/08/06 23 2267 91015 2328 0
143 2020/08/07 24 2291 93367 2352 0
144 2020/08/08 31 2322 95750 2383 0
145 2020/08/09 23 2345 98156 2406 0
146 2020/08/10 36 2381 100598 2442 0
147 2020/08/11 98 2479 103138 2540 0
148 2020/08/12 57 2536 105735 2597 0
149 2020/08/13 25 2561 108357 2622 0
150 2020/08/14 22 2583 111001 2644 0
151 2020/08/15 14 2597 113659 2658 0
152 2020/08/16 17 2614 116334 2675 0
153 2020/08/17 29 2643 119038 2704 0
154 2020/08/18 33 2676 121775 2737 0
155 2020/08/19 22 2698 124534 2759 0
156 2020/08/20 39 2737 127332 2798 0
157 2020/08/21 20 2757 130150 2818 0
158 2020/08/22 23 2780 132991 2841 0
159 2020/08/23 25 2805 135857 2866 0
160 2020/08/24 43 2848 138766 2909 0
161 2020/08/25 28 2876 141703 2937 0
162 2020/08/26 61 2937 144701 2998 0
163 2020/08/27 28 2965 147727 3026 0
164 2020/08/28 25 2990 150778 3051 0
165 2020/08/29 16 3006 153845 3067 0
166 2020/08/30 24 3030 156936 3091 0
167 2020/08/31 24 3054 160051 3115 0
168 2020/09/01 21 3075 163187 3136 0
169 2020/09/02 26 3101 166349 3162 0
170 2020/09/03 27 3128 169538 3189 0
171 2020/09/04 17 3145 172744 3206 0
172 2020/09/05 15 3160 175965 3221 0
173 2020/09/06 10 3170 179196 3231 0
174 2020/09/07 11 3181 182438 3242 0
175 2020/09/08 37 3218 185717 3279 0
176 2020/09/09 14 3232 189010 3293 0
177 2020/09/10 18 3250 192321 3311 0
178 2020/09/11 13 3263 195645 3324 0
179 2020/09/12 18 3281 198987 3342 0
180 2020/09/13 26 3307 202355 3368 0
181 2020/09/14 36 3343 205759 3404 0
182 2020/09/15 25 3368 209188 3429 0
183 2020/09/16 21 3389 212638 3450 0
184 2020/09/17 29 3418 216117 3479 1
185 2020/09/18 25 3443 219621 3504 0
186 2020/09/19 24 3467 223149 3528 0
187 2020/09/20 21 3488 226698 3549 0
188 2020/09/21 28 3516 230275 3577 0
189 2020/09/22 27 3543 233879 3604 0
190 2020/09/23 17 3560 237500 3621 0
191 2020/09/24 18 3578 241139 3639 0
192 2020/09/25 16 3594 244794 3655 0
193 2020/09/26 10 3604 248459 3665 0
194 2020/09/27 17 3621 252141 3682 0
195 2020/09/28 21 3642 255844 3703 0
196 2020/09/29 22 3664 259569 3725 0
197 2020/09/30 20 3684 263314 3745 0
198 2020/10/01 25 3709 267084 3770 0
199 2020/10/02 27 3736 270881 3797 0
200 2020/10/03 22 3758 274700 3819 0
201 2020/10/04 24 3782 278543 3843 0
202 2020/10/05 25 3807 282411 3868 0
203 2020/10/06 26 3833 286305 3894 0
204 2020/10/07 34 3867 290233 3928 0
205 2020/10/08 30 3897 294191 3958 0
206 2020/10/09 17 3914 298166 3975 0
207 2020/10/10 19 3933 302160 3994 0
208 2020/10/11 20 3953 306174 4014 0
209 2020/10/12 17 3970 310205 4031 0
210 2020/10/13 24 3994 314260 4055 0
211 2020/10/14 12 4006 318327 4067 0
212 2020/10/15 23 4029 322417 4090 0
213 2020/10/16 14 4043 326521 4104 0
214 2020/10/17 14 4057 330639 4118 1
215 2020/10/18 15 4072 334772 4133 0
216 2020/10/19 31 4103 338936 4164 0
217 2020/10/20 16 4119 343116 4180 0
218 2020/10/21 18 4137 347314 4198 0
219 2020/10/22 14 4151 351526 4212 0
220 2020/10/23 16 4167 355754 4228 0
221 2020/10/24 26 4193 360008 4254 0
222 2020/10/25 25 4218 364287 4279 0
223 2020/10/26 42 4260 368608 4321 0
224 2020/10/27 25 4285 372954 4346 0
225 2020/10/28 26 4311 377326 4372 0
226 2020/10/29 41 4352 381739 4413 0
227 2020/10/30 29 4381 386181 4442 0
228 2020/10/31 43 4424 390666 4485 0
229 2020/11/01 70 4494 395221 4555 0
230 2020/11/02 81 4575 399857 4636 0
231 2020/11/03 102 4677 404595 4738 0
232 2020/11/04 85 4762 409418 4823 0
233 2020/11/05 67 4829 414308 4890 0
234 2020/11/06 67 4896 419265 4957 0
235 2020/11/07 63 4959 424285 5020 0
236 2020/11/08 47 5006 429352 5067 0
237 2020/11/09 66 5072 434485 5133 0
238 2020/11/10 82 5154 439700 5215 0
239 2020/11/11 62 5216 444977 5277 0
240 2020/11/12 75 5291 450329 5352 0
241 2020/11/13 64 5355 455745 5416 0
242 2020/11/14 66 5421 461227 5482 0
243 2020/11/15 64 5485 466773 5546 0
244 2020/11/16 122 5607 472441 5668 0
245 2020/11/17 105 5712 478214 5773 0
246 2020/11/18 94 5806 484081 5867 0
247 2020/11/19 74 5880 490022 5941 0
248 2020/11/20 76 5956 496039 6017 0
249 2020/11/21 54 6010 502110 6071 0
250 2020/11/22 53 6063 508234 6124 0
251 2020/11/23 101 6164 514459 6225 0
252 2020/11/24 84 6248 520768 6309 0
253 2020/11/25 63 6311 527140 6372 0
254 2020/11/26 42 6353 533554 6414 0
255 2020/11/27 93 6446 540061 6507 0
256 2020/11/28 84 6530 546652 6591 0
257 2020/11/29 71 6601 553314 6662 0
258 2020/11/30 122 6723 560098 6784 0
259 2020/12/01 135 6858 567017 6919 0
260 2020/12/02 140 6998 574076 7059 0
261 2020/12/03 98 7096 581233 7157 0
262 2020/12/04 169 7265 588559 7326 0
263 2020/12/05 85 7350 595970 7411 0
264 2020/12/06 67 7417 603448 7478 0
265 2020/12/07 169 7586 611095 7647 0
266 2020/12/08 181 7767 618923 7828 0
267 2020/12/09 131 7898 626882 7959 0
268 2020/12/10 220 8118 635061 8179 0
269 2020/12/11 163 8281 643403 8342 0
270 2020/12/12 161 8442 651906 8503 0
271 2020/12/13 94 8536 660503 8597 0
272 2020/12/14 189 8725 669289 8786 0
273 2020/12/15 246 8971 678321 9032 0
274 2020/12/16 109 9080 687462 9141 0
275 2020/12/17 196 9276 696799 9337 0
276 2020/12/18 119 9395 706255 9456 0
277 2020/12/19 99 9494 715810 9555 0
278 2020/12/20 71 9565 725436 9626 0
279 2020/12/21 294 9859 735356 9920 0
280 2020/12/22 188 10047 745464 10108 0
281 2020/12/23 345 10392 755917 10453 0
282 2020/12/24 141 10533 766511 10594 0
283 2020/12/25 68 10601 777173 10662 1
284 2020/12/26 181 10782 788016 10843 0
285 2020/12/27 86 10868 798945 10929 0
286 2020/12/28 407 11275 810281 11336 0
287 2020/12/29 351 11626 821968 11687 0
288 2020/12/30 296 11922 833951 11983 0
289 2020/12/31 265 12187 846199 12248 0
290 2021/01/01 110 12297 858557 12358 0
291 2021/01/02 222 12519 871137 12580 0
292 2021/01/03 131 12650 883848 12711 0
293 2021/01/04 466 13116 897025 13177 0
294 2021/01/05 484 13600 910686 13661 0
295 2021/01/06 401 14001 924748 14062 0
296 2021/01/07 397 14398 939207 14459 0
297 2021/01/08 236 14634 953902 14695 0
298 2021/01/09 137 14771 968734 14832 0
299 2021/01/10 124 14895 983690 14956 0
300 2021/01/11 331 15226 998977 15287 0
301 2021/01/12 364 15590 1014628 15651 0
302 2021/01/13 248 15838 1030527 15899 0
303 2021/01/14 154 15992 1046580 16053 0
304 2021/01/15 153 16145 1062786 16206 0
305 2021/01/16 131 16276 1079123 16337 0
306 2021/01/17 96 16372 1095556 16433 0
307 2021/01/18 119 16491 1112108 16552 0
308 2021/01/19 197 16688 1128857 16749 0
309 2021/01/20 273 16961 1145879 17022 0
310 2021/01/21 182 17143 1163083 17204 0
311 2021/01/22 86 17229 1180373 17290 0
312 2021/01/23 88 17317 1197751 17378 0
313 2021/01/24 64 17381 1215193 17442 0
314 2021/01/25 122 17503 1232757 17564 0
315 2021/01/26 134 17637 1250455 17698 0
316 2021/01/27 82 17719 1268235 17780 0
317 2021/01/28 106 17825 1286121 17886 0
318 2021/01/29 99 17924 1304106 17985 0
319 2021/01/30 62 17986 1322153 18047 0
320 2021/01/31 78 18064 1340278 18125 0
321 2021/02/01 132 18196 1358535 18257 0
322 2021/02/02 118 18314 1376910 18375 0
323 2021/02/03 94 18408 1395379 18469 0
324 2021/02/04 77 18485 1413925 18546 0
325 2021/02/05 67 18552 1432538 18613 0
326 2021/02/06 62 18614 1451213 18675 0
327 2021/02/07 42 18656 1469930 18717 0
328 2021/02/08 72 18728 1488719 18789 0
329 2021/02/09 58 18786 1507566 18847 0
330 2021/02/10 59 18845 1526472 18906 0
331 2021/02/11 78 18923 1545456 18984 0
332 2021/02/12 65 18988 1564505 19049 0
333 2021/02/13 41 19029 1583595 19090 0
334 2021/02/14 28 19057 1602713 19118 0
335 2021/02/15 37 19094 1621868 19155 0
336 2021/02/16 53 19147 1641076 19208 0
337 2021/02/17 45 19192 1660329 19253 0
338 2021/02/18 45 19237 1679627 19298 0
339 2021/02/19 42 19279 1698967 19340 0
340 2021/02/20 30 19309 1718337 19370 1
341 2021/02/21 23 19332 1737730 19393 0
342 2021/02/22 32 19364 1757155 19425 0
343 2021/02/23 37 19401 1776617 19462 0
344 2021/02/24 29 19430 1796108 19491 0
345 2021/02/25 23 19453 1815622 19514 0
346 2021/02/26 21 19474 1835157 19535 0
347 2021/02/27 16 19490 1854708 19551 0
348 2021/02/28 21 19511 1874280 19572 0
349 2021/03/01 35 19546 1893887 19607 0
350 2021/03/02 22 19568 1913516 19629 0
351 2021/03/03 32 19600 1933177 19661 0
352 2021/03/04 26 19626 1952864 19687 0
353 2021/03/05 38 19664 1972589 19725 0
354 2021/03/06 22 19686 1992336 19747 0
355 2021/03/07 18 19704 2012101 19765 0
356 2021/03/08 38 19742 2031904 19803 0
357 2021/03/09 40 19782 2051747 19843 0
358 2021/03/10 18 19800 2071608 19861 0
359 2021/03/11 24 19824 2091493 19885 0
360 2021/03/12 25 19849 2111403 19910 0
361 2021/03/13 14 19863 2131327 19924 0
362 2021/03/14 19 19882 2151270 19943 0
363 2021/03/15 28 19910 2171241 19971 0
364 2021/03/16 29 19939 2191241 20000 0
365 2021/03/17 30 19969 2211271 20030 0
366 2021/03/18 23 19992 2231324 20053 0
367 2021/03/19 28 20020 2251405 20081 0
368 2021/03/20 20 20040 2271506 20101 0
369 2021/03/21 16 20056 2291623 20117 0
370 2021/03/22 32 20088 2311772 20149 0
371 2021/03/23 24 20112 2331945 20173 0
372 2021/03/24 41 20153 2352159 20214 0
373 2021/03/25 30 20183 2372403 20244 0
374 2021/03/26 17 20200 2392664 20261 0
375 2021/03/27 13 20213 2412938 20274 0
376 2021/03/28 11 20224 2433223 20285 0
377 2021/03/29 35 20259 2453543 20320 0
378 2021/03/30 35 20294 2473898 20355 0
379 2021/03/31 20 20314 2494273 20375 0
380 2021/04/01 20 20334 2514668 20395 0
381 2021/04/02 28 20362 2535091 20423 0
382 2021/04/03 17 20379 2555531 20440 0
383 2021/04/04 19 20398 2575990 20459 0
384 2021/04/05 33 20431 2596482 20492 0
385 2021/04/06 37 20468 2617011 20529 0
386 2021/04/07 22 20490 2637562 20551 0
387 2021/04/08 26 20516 2658139 20577 0
388 2021/04/09 19 20535 2678735 20596 0
389 2021/04/10 13 20548 2699344 20609 0
390 2021/04/11 15 20563 2719968 20624 0
391 2021/04/12 26 20589 2740618 20650 0
392 2021/04/13 44 20633 2761312 20694 0
393 2021/04/14 27 20660 2782033 20721 0
394 2021/04/15 24 20684 2802778 20745 0
395 2021/04/16 16 20700 2823539 20761 0
396 2021/04/17 12 20712 2844312 20773 0
397 2021/04/18 10 20722 2865095 20783 0
398 2021/04/19 21 20743 2885899 20804 0
399 2021/04/20 27 20770 2906730 20831 0
400 2021/04/21 23 20793 2927584 20854 0
401 2021/04/22 16 20809 2948454 20870 0
402 2021/04/23 14 20823 2969338 20884 0
403 2021/04/24 8 20831 2990230 20892 0
404 2021/04/25 11 20842 3011133 20903 0
405 2021/04/26 19 20861 3032055 20922 0
406 2021/04/27 7 20868 3052984 20929 0
407 2021/04/28 7 20875 3073920 20936 0
408 2021/04/29 8 20883 3094864 20944 0
409 2021/04/30 11 20894 3115819 20955 0
410 2021/05/01 7 20901 3136781 20962 1
411 2021/05/02 4 20905 3157747 20966 0
412 2021/05/03 21 20926 3178734 20987 0
413 2021/05/04 17 20943 3199738 21004 0
414 2021/05/05 4 20947 3220746 21008 0
415 2021/05/06 8 20955 3241762 21016 0
416 2021/05/07 12 20967 3262790 21028 0
417 2021/05/08 6 20973 3283824 21034 0
418 2021/05/09 11 20984 3304869 21045 0
419 2021/05/10 10 20994 3325924 21055 1
420 2021/05/11 17 21011 3346996 21072 1
421 2021/05/12 7 21018 3368075 21079 0
422 2021/05/13 10 21028 3389164 21089 0
423 2021/05/14 15 21043 3410268 21104 0
424 2021/05/15 3 21046 3431375 21107 0
425 2021/05/16 3 21049 3452485 21110 0
426 2021/05/17 7 21056 3473602 21117 0
427 2021/05/18 9 21065 3494728 21126 0
428 2021/05/19 10 21075 3515864 21136 0
429 2021/05/20 7 21082 3537007 21143 0
430 2021/05/21 12 21094 3558162 21155 0
431 2021/05/22 5 21099 3579322 21160 0
432 2021/05/23 7 21106 3600489 21167 0
433 2021/05/24 8 21114 3621664 21175 0
434 2021/05/25 14 21128 3642853 21189 0
435 2021/05/26 3 21131 3664045 21192 0
436 2021/05/27 4 21135 3685241 21196 0
437 2021/05/28 4 21139 3706441 21200 0
438 2021/05/29 6 21145 3727647 21206 0
439 2021/05/30 0 21145 3748853 21206 0
440 2021/05/31 2 21147 3770061 21208 0
441 2021/06/01 4 21151 3791273 21212 0
442 2021/06/02 0 21151 3812485 21212 2
443 2021/06/03 0 21151 3833697 21212 2
