dates I C D F E
142 2020/08/06 9 781 30063 793 0
143 2020/08/07 8 789 30864 801 0
144 2020/08/08 6 795 31671 807 0
145 2020/08/09 8 803 32486 815 0
146 2020/08/10 19 822 33320 834 0
147 2020/08/11 13 835 34167 847 0
148 2020/08/12 12 847 35026 859 0
149 2020/08/13 14 861 35899 873 0
150 2020/08/14 29 890 36801 902 0
151 2020/08/15 17 907 37720 919 0
152 2020/08/16 13 920 38652 932 0
153 2020/08/17 29 949 39613 961 0
154 2020/08/18 15 964 40589 976 0
155 2020/08/19 20 984 41585 996 0
156 2020/08/20 17 1001 42598 1013 0
157 2020/08/21 13 1014 43624 1026 0
158 2020/08/22 10 1024 44660 1036 0
159 2020/08/23 16 1040 45712 1052 0
160 2020/08/24 14 1054 46778 1066 0
161 2020/08/25 21 1075 47865 1087 0
162 2020/08/26 16 1091 48968 1103 0
163 2020/08/27 15 1106 50086 1118 0
164 2020/08/28 16 1122 51220 1134 0
165 2020/08/29 16 1138 52370 1150 0
166 2020/08/30 9 1147 53529 1159 0
167 2020/08/31 10 1157 54698 1169 0
168 2020/09/01 16 1173 55883 1185 0
169 2020/09/02 12 1185 57080 1197 0
170 2020/09/03 13 1198 58290 1210 0
171 2020/09/04 11 1209 59511 1221 0
172 2020/09/05 9 1218 60741 1230 0
173 2020/09/06 2 1220 61973 1232 0
174 2020/09/07 2 1222 63207 1234 0
175 2020/09/08 6 1228 64447 1240 0
176 2020/09/09 7 1235 65694 1247 0
177 2020/09/10 4 1239 66945 1251 0
178 2020/09/11 6 1245 68202 1257 0
179 2020/09/12 10 1255 69469 1267 0
180 2020/09/13 3 1258 70739 1270 0
181 2020/09/14 8 1266 72017 1278 0
182 2020/09/15 15 1281 73310 1293 0
183 2020/09/16 7 1288 74610 1300 0
184 2020/09/17 8 1296 75918 1308 0
185 2020/09/18 3 1299 77229 1311 0
186 2020/09/19 8 1307 78548 1319 0
187 2020/09/20 4 1311 79871 1323 0
188 2020/09/21 11 1322 81205 1334 0
189 2020/09/22 2 1324 82541 1336 0
190 2020/09/23 5 1329 83882 1341 0
191 2020/09/24 6 1335 85229 1347 0
192 2020/09/25 2 1337 86578 1349 0
193 2020/09/26 1 1338 87928 1350 0
194 2020/09/27 2 1340 89280 1352 0
195 2020/09/28 0 1340 90632 1352 0
196 2020/09/29 3 1343 91987 1355 0
197 2020/09/30 5 1348 93347 1360 0
198 2020/10/01 3 1351 94710 1363 0
199 2020/10/02 2 1353 96075 1365 0
200 2020/10/03 4 1357 97444 1369 0
201 2020/10/04 0 1357 98813 1369 0
202 2020/10/05 0 1357 100182 1369 0
203 2020/10/06 3 1360 101554 1372 0
204 2020/10/07 1 1361 102927 1373 0
205 2020/10/08 3 1364 104303 1376 0
206 2020/10/09 5 1369 105684 1381 0
207 2020/10/10 5 1374 107070 1386 0
208 2020/10/11 2 1376 108458 1388 0
209 2020/10/12 1 1377 109847 1389 0
210 2020/10/13 3 1380 111239 1392 0
211 2020/10/14 8 1388 112639 1400 0
212 2020/10/15 2 1390 114041 1402 0
213 2020/10/16 3 1393 115446 1405 0
214 2020/10/17 3 1396 116854 1408 0
215 2020/10/18 4 1400 118266 1412 0
216 2020/10/19 7 1407 119685 1419 0
217 2020/10/20 7 1414 121111 1426 0
218 2020/10/21 3 1417 122540 1429 0
219 2020/10/22 1 1418 123970 1430 0
220 2020/10/23 4 1422 125404 1434 0
221 2020/10/24 2 1424 126840 1436 0
222 2020/10/25 5 1429 128281 1441 0
223 2020/10/26 7 1436 129729 1448 0
224 2020/10/27 8 1444 131185 1456 0
225 2020/10/28 5 1449 132646 1461 0
226 2020/10/29 8 1457 134115 1469 0
227 2020/10/30 5 1462 135589 1474 0
228 2020/10/31 6 1468 137069 1480 0
229 2020/11/01 7 1475 138556 1487 0
230 2020/11/02 15 1490 140058 1502 0
231 2020/11/03 12 1502 141572 1514 0
232 2020/11/04 11 1513 143097 1525 0
233 2020/11/05 15 1528 144637 1540 0
234 2020/11/06 15 1543 146192 1555 0
235 2020/11/07 9 1552 147756 1564 0
236 2020/11/08 12 1564 149332 1576 0
237 2020/11/09 15 1579 150923 1591 0
238 2020/11/10 9 1588 152523 1600 0
239 2020/11/11 15 1603 154138 1615 0
240 2020/11/12 14 1617 155767 1629 0
241 2020/11/13 20 1637 157416 1649 0
242 2020/11/14 12 1649 159077 1661 0
243 2020/11/15 15 1664 160753 1676 0
244 2020/11/16 25 1689 162454 1701 0
245 2020/11/17 18 1707 164173 1719 0
246 2020/11/18 15 1722 165907 1734 0
247 2020/11/19 25 1747 167666 1759 0
248 2020/11/20 23 1770 169448 1782 0
249 2020/11/21 12 1782 171242 1794 0
250 2020/11/22 19 1801 173055 1813 0
251 2020/11/23 29 1830 174897 1842 0
252 2020/11/24 29 1859 176768 1871 0
253 2020/11/25 31 1890 178670 1902 0
254 2020/11/26 22 1912 180594 1924 0
255 2020/11/27 27 1939 182545 1951 0
256 2020/11/28 34 1973 184530 1985 0
257 2020/11/29 45 2018 186560 2030 0
258 2020/11/30 44 2062 188634 2074 0
259 2020/12/01 49 2111 190757 2123 0
260 2020/12/02 55 2166 192935 2178 0
261 2020/12/03 64 2230 195177 2242 0
262 2020/12/04 44 2274 197463 2286 0
263 2020/12/05 28 2302 199777 2314 0
264 2020/12/06 41 2343 202132 2355 0
265 2020/12/07 38 2381 204525 2393 0
266 2020/12/08 51 2432 206969 2444 0
267 2020/12/09 55 2487 209468 2499 0
268 2020/12/10 79 2566 212046 2578 0
269 2020/12/11 59 2625 214683 2637 0
270 2020/12/12 51 2676 217371 2688 0
271 2020/12/13 56 2732 220115 2744 0
272 2020/12/14 72 2804 222931 2816 0
273 2020/12/15 68 2872 225815 2884 0
274 2020/12/16 80 2952 228779 2964 0
275 2020/12/17 90 3042 231833 3054 0
276 2020/12/18 70 3112 234957 3124 0
277 2020/12/19 47 3159 238128 3171 0
278 2020/12/20 46 3205 241345 3217 0
279 2020/12/21 72 3277 244634 3289 0
280 2020/12/22 72 3349 247995 3361 0
281 2020/12/23 77 3426 251433 3438 0
282 2020/12/24 55 3481 254926 3493 0
283 2020/12/25 30 3511 258449 3523 0
284 2020/12/26 39 3550 262011 3562 0
285 2020/12/27 73 3623 265646 3635 0
286 2020/12/28 85 3708 269366 3720 0
287 2020/12/29 71 3779 273157 3791 0
288 2020/12/30 119 3898 277067 3910 1
289 2020/12/31 81 3979 281058 3991 1
290 2021/01/01 22 4001 285071 4013 0
291 2021/01/02 35 4036 289119 4048 0
292 2021/01/03 79 4115 293246 4127 0
293 2021/01/04 99 4214 297472 4226 0
294 2021/01/05 110 4324 301808 4336 0
295 2021/01/06 102 4426 306246 4438 0
296 2021/01/07 75 4501 310759 4513 0
297 2021/01/08 66 4567 315338 4579 0
298 2021/01/09 38 4605 319955 4617 0
299 2021/01/10 47 4652 324619 4664 0
300 2021/01/11 94 4746 329377 4758 0
301 2021/01/12 78 4824 334213 4836 0
302 2021/01/13 68 4892 339117 4904 0
303 2021/01/14 55 4947 344076 4959 0
304 2021/01/15 38 4985 349073 4997 0
305 2021/01/16 44 5029 354114 5041 0
306 2021/01/17 36 5065 359191 5077 0
307 2021/01/18 38 5103 364306 5115 0
308 2021/01/19 51 5154 369472 5166 0
309 2021/01/20 46 5200 374684 5212 0
310 2021/01/21 30 5230 379926 5242 0
311 2021/01/22 33 5263 385201 5275 0
312 2021/01/23 25 5288 390501 5300 0
313 2021/01/24 24 5312 395825 5324 0
314 2021/01/25 43 5355 401192 5367 0
315 2021/01/26 37 5392 406596 5404 0
316 2021/01/27 14 5406 412014 5418 0
317 2021/01/28 15 5421 417447 5433 0
318 2021/01/29 18 5439 422898 5451 0
319 2021/01/30 8 5447 428357 5459 0
320 2021/01/31 18 5465 433834 5477 0
321 2021/02/01 22 5487 439333 5499 0
322 2021/02/02 18 5505 444850 5517 0
323 2021/02/03 13 5518 450380 5530 0
324 2021/02/04 18 5536 455928 5548 0
325 2021/02/05 14 5550 461490 5562 0
326 2021/02/06 11 5561 467063 5573 0
327 2021/02/07 18 5579 472654 5591 0
328 2021/02/08 19 5598 478264 5610 0
329 2021/02/09 5 5603 483879 5615 0
330 2021/02/10 12 5615 489506 5627 0
331 2021/02/11 14 5629 495147 5641 0
332 2021/02/12 9 5638 500797 5650 0
333 2021/02/13 16 5654 506463 5666 0
334 2021/02/14 14 5668 512143 5680 0
335 2021/02/15 8 5676 517831 5688 0
336 2021/02/16 9 5685 523528 5697 0
337 2021/02/17 8 5693 529233 5705 0
338 2021/02/18 6 5699 534944 5711 0
339 2021/02/19 3 5702 540658 5714 1
340 2021/02/20 5 5707 546377 5719 0
341 2021/02/21 12 5719 552108 5731 0
342 2021/02/22 10 5729 557849 5741 0
343 2021/02/23 2 5731 563592 5743 0
344 2021/02/24 7 5738 569342 5750 0
345 2021/02/25 1 5739 575093 5751 0
346 2021/02/26 5 5744 580849 5756 1
347 2021/02/27 1 5745 586606 5757 0
348 2021/02/28 1 5746 592364 5758 0
349 2021/03/01 11 5757 598133 5769 0
350 2021/03/02 5 5762 603907 5774 1
351 2021/03/03 7 5769 609688 5781 0
352 2021/03/04 1 5770 615470 5782 0
353 2021/03/05 0 5770 621252 5782 0
354 2021/03/06 3 5773 627037 5785 0
355 2021/03/07 5 5778 632827 5790 0
356 2021/03/08 7 5785 638624 5797 1
357 2021/03/09 3 5788 644424 5800 0
358 2021/03/10 4 5792 650228 5804 0
359 2021/03/11 9 5801 656041 5813 0
360 2021/03/12 2 5803 661856 5815 0
361 2021/03/13 3 5806 667674 5818 0
362 2021/03/14 3 5809 673495 5821 0
363 2021/03/15 9 5818 679325 5830 0
364 2021/03/16 3 5821 685158 5833 0
365 2021/03/17 5 5826 690996 5838 0
366 2021/03/18 3 5829 696837 5841 0
367 2021/03/19 2 5831 702680 5843 0
368 2021/03/20 0 5831 708523 5843 1
369 2021/03/21 4 5835 714370 5847 0
370 2021/03/22 6 5841 720223 5853 0
371 2021/03/23 3 5844 726079 5856 0
372 2021/03/24 5 5849 731940 5861 0
373 2021/03/25 1 5850 737802 5862 0
374 2021/03/26 3 5853 743667 5865 0
375 2021/03/27 3 5856 749535 5868 0
376 2021/03/28 2 5858 755405 5870 0
377 2021/03/29 5 5863 761280 5875 0
378 2021/03/30 7 5870 767162 5882 0
379 2021/03/31 6 5876 773050 5888 0
380 2021/04/01 10 5886 778948 5898 0
381 2021/04/02 8 5894 784854 5906 0
382 2021/04/03 2 5896 790762 5908 0
383 2021/04/04 3 5899 796673 5911 0
384 2021/04/05 10 5909 802594 5921 0
385 2021/04/06 6 5915 808521 5927 0
386 2021/04/07 9 5924 814457 5936 0
387 2021/04/08 5 5929 820398 5941 0
388 2021/04/09 3 5932 826342 5944 0
389 2021/04/10 5 5937 832291 5949 0
390 2021/04/11 11 5948 838251 5960 0
391 2021/04/12 8 5956 844219 5968 0
392 2021/04/13 8 5964 850195 5976 0
393 2021/04/14 3 5967 856174 5979 0
394 2021/04/15 2 5969 862155 5981 0
395 2021/04/16 3 5972 868139 5984 0
396 2021/04/17 2 5974 874125 5986 0
397 2021/04/18 6 5980 880117 5992 0
398 2021/04/19 2 5982 886111 5994 0
399 2021/04/20 8 5990 892113 6002 1
400 2021/04/21 3 5993 898118 6005 0
401 2021/04/22 3 5996 904126 6008 0
402 2021/04/23 4 6000 910138 6012 0
403 2021/04/24 2 6002 916152 6014 0
404 2021/04/25 2 6004 922168 6016 0
405 2021/04/26 2 6006 928186 6018 1
406 2021/04/27 2 6008 934206 6020 0
407 2021/04/28 5 6013 940231 6025 0
408 2021/04/29 2 6015 946258 6027 0
409 2021/04/30 1 6016 952286 6028 0
410 2021/05/01 4 6020 958318 6032 0
411 2021/05/02 3 6023 964353 6035 0
412 2021/05/03 5 6028 970393 6040 0
413 2021/05/04 1 6029 976434 6041 0
414 2021/05/05 1 6030 982476 6042 0
415 2021/05/06 9 6039 988527 6051 1
416 2021/05/07 1 6040 994579 6052 0
417 2021/05/08 1 6041 1000632 6053 0
418 2021/05/09 1 6042 1006686 6054 0
419 2021/05/10 2 6044 1012742 6056 0
420 2021/05/11 1 6045 1018799 6057 0
421 2021/05/12 3 6048 1024859 6060 0
422 2021/05/13 0 6048 1030919 6060 0
423 2021/05/14 2 6050 1036981 6062 0
424 2021/05/15 0 6050 1043043 6062 0
425 2021/05/16 0 6050 1049105 6062 0
426 2021/05/17 1 6051 1055168 6063 0
427 2021/05/18 1 6052 1061232 6064 1
428 2021/05/19 1 6053 1067297 6065 1
429 2021/05/20 3 6056 1073365 6068 0
430 2021/05/21 0 6056 1079433 6068 0
431 2021/05/22 0 6056 1085501 6068 0
432 2021/05/23 1 6057 1091570 6069 0
433 2021/05/24 1 6058 1097640 6070 0
434 2021/05/25 0 6058 1103710 6070 0
435 2021/05/26 0 6058 1109780 6070 0
436 2021/05/27 0 6058 1115850 6070 0
437 2021/05/28 1 6059 1121921 6071 0
438 2021/05/29 0 6059 1127992 6071 1
439 2021/05/30 0 6059 1134063 6071 0
440 2021/05/31 1 6060 1140135 6072 0
441 2021/06/01 0 6060 1146207 6072 0
442 2021/06/02 1 6061 1152280 6073 0
443 2021/06/03 0 6061 1158353 6073 0
444 2021/06/04 1 6062 1164427 6074 0
445 2021/06/05 0 6062 1170501 6074 0
446 2021/06/06 2 6064 1176577 6076 0
447 2021/06/07 1 6065 1182654 6077 0
448 2021/06/08 0 6065 1188731 6077 0
449 2021/06/09 0 6065 1194808 6077 0
450 2021/06/10 0 6065 1200885 6077 2
